Name,Condition,variable,value,FA
12,PPARa_HNF4a,18:1_16:0,4.680717603257537,18:1
1,pLV_NT,18:1_16:0,0.19814986260038847,18:1
2,pLV_HNF4a,18:1_16:0,0.3510546636705575,18:1
3,PPARa_NT,18:1_16:0,0.2856959656137531,18:1
4,PPARa_HNF4a,18:1_16:0,0.29015045238072945,18:1
5,pLV_NT,18:1_16:0,0.26933326906123073,18:1
6,pLV_HNF4a,18:1_16:0,0.2979839238212252,18:1
7,PPARa_NT,18:1_16:0,0,18:1
8,PPARa_HNF4a,18:1_16:0,0.26657692525174054,18:1
9,pLV_NT,18:1_16:0,0.30111241497144575,18:1
10,pLV_HNF4a,18:1_16:0,0.30170856672283414,18:1
11,PPARa_NT,18:1_16:0,0.25736651884685663,18:1
12,PPARa_HNF4a,18:1_16:0,0.23861813962517003,18:1
1,pLV_NT,18:1_17:0,0.38077936776195154,18:1
2,pLV_HNF4a,18:1_17:0,0.44481112617606383,18:1
3,PPARa_NT,18:1_17:0,0.3996481413543951,18:1
4,PPARa_HNF4a,18:1_17:0,0.4002650298685159,18:1
5,pLV_NT,18:1_17:0,0.4081115027876735,18:1
6,pLV_HNF4a,18:1_17:0,0.349449812912987,18:1
7,PPARa_NT,18:1_17:0,0.376883416365386,18:1
8,PPARa_HNF4a,18:1_17:0,0.4320581974612871,18:1
9,pLV_NT,18:1_17:0,0.4012345420219964,18:1
10,pLV_HNF4a,18:1_17:0,0.41710374362623553,18:1
11,PPARa_NT,18:1_17:0,0.3796914443188309,18:1
12,PPARa_HNF4a,18:1_17:0,0.3435595733539461,18:1
1,pLV_NT,18:1_18:0,0.3242196036339243,18:1
2,pLV_HNF4a,18:1_18:0,0.5438002842335926,18:1
3,PPARa_NT,18:1_18:0,0.5376231030393004,18:1
4,PPARa_HNF4a,18:1_18:0,0.6917496990154737,18:1
5,pLV_NT,18:1_18:0,0.4907762866195737,18:1
6,pLV_HNF4a,18:1_18:0,0.33516862436003575,18:1
7,PPARa_NT,18:1_18:0,0.5151441173751387,18:1
8,PPARa_HNF4a,18:1_18:0,0.639954558408605,18:1
9,pLV_NT,18:1_18:0,0.6219727839962546,18:1
10,pLV_HNF4a,18:1_18:0,0.5594597168056686,18:1
11,PPARa_NT,18:1_18:0,0.4891301463158582,18:1
12,PPARa_HNF4a,18:1_18:0,0.6831815536447706,18:1
1,pLV_NT,18:1_20:0,0.3324109033933044,18:1
2,pLV_HNF4a,18:1_20:0,0.32593132417002074,18:1
3,PPARa_NT,18:1_20:0,0.31382658754513265,18:1
4,PPARa_HNF4a,18:1_20:0,0.3413718679217161,18:1
5,pLV_NT,18:1_20:0,0.32819405754886644,18:1
6,pLV_HNF4a,18:1_20:0,0.2872469718434589,18:1
7,PPARa_NT,18:1_20:0,0.2885019231415304,18:1
8,PPARa_HNF4a,18:1_20:0,0.345476620164602,18:1
9,pLV_NT,18:1_20:0,0.35888615166311794,18:1
10,pLV_HNF4a,18:1_20:0,0.39235102357652696,18:1
11,PPARa_NT,18:1_20:0,0.3450079100828991,18:1
12,PPARa_HNF4a,18:1_20:0,0.3200988444522773,18:1
1,pLV_NT,18:1_22:0,2.607851170762636,18:1
2,pLV_HNF4a,18:1_22:0,2.9522324232191246,18:1
3,PPARa_NT,18:1_22:0,2.6664688304604725,18:1
4,PPARa_HNF4a,18:1_22:0,2.863458498832813,18:1
5,pLV_NT,18:1_22:0,2.744214906747399,18:1
6,pLV_HNF4a,18:1_22:0,2.5946194410404644,18:1
7,PPARa_NT,18:1_22:0,2.967511063873828,18:1
8,PPARa_HNF4a,18:1_22:0,2.6074528406510424,18:1
9,pLV_NT,18:1_22:0,2.981238912580368,18:1
10,pLV_HNF4a,18:1_22:0,2.812346901839673,18:1
11,PPARa_NT,18:1_22:0,2.488303377701045,18:1
12,PPARa_HNF4a,18:1_22:0,2.498100611176054,18:1
1,pLV_NT,18:1_23:0,0.7423904308238153,18:1
2,pLV_HNF4a,18:1_23:0,0.8400316605609407,18:1
3,PPARa_NT,18:1_23:0,0.7409609844015557,18:1
4,PPARa_HNF4a,18:1_23:0,0.783852350159177,18:1
5,pLV_NT,18:1_23:0,0.7583219038565316,18:1
6,pLV_HNF4a,18:1_23:0,0.7356375738553075,18:1
7,PPARa_NT,18:1_23:0,0.7161608000179726,18:1
8,PPARa_HNF4a,18:1_23:0,0.7447264170159696,18:1
9,pLV_NT,18:1_23:0,0.7866707208013024,18:1
10,pLV_HNF4a,18:1_23:0,0.8243917534396555,18:1
11,PPARa_NT,18:1_23:0,0.6742848309822009,18:1
12,PPARa_HNF4a,18:1_23:0,0.713125575310835,18:1
1,pLV_NT,18:1_23:1,0.7689872826741101,18:1
2,pLV_HNF4a,18:1_23:1,0.8546095983220802,18:1
3,PPARa_NT,18:1_23:1,0.6266262160934862,18:1
4,PPARa_HNF4a,18:1_23:1,0.7207480665439688,18:1
5,pLV_NT,18:1_23:1,0.6579687756581425,18:1
6,pLV_HNF4a,18:1_23:1,0.6707244342282849,18:1
7,PPARa_NT,18:1_23:1,0.6355712182414187,18:1
8,PPARa_HNF4a,18:1_23:1,0.6389488040558696,18:1
9,pLV_NT,18:1_23:1,0.6095754572849766,18:1
10,pLV_HNF4a,18:1_23:1,0.7332668597634047,18:1
11,PPARa_NT,18:1_23:1,0.6091943308273153,18:1
